freq,Gain,Phase
24.831331052955704,23.675835644591135,-58.857179323228735
25.1188643150958,23.612016126353986,-59.11823623391562
25.40972705549304,23.547682943385087,-59.37918568151943
25.703957827688647,23.482838846387217,-59.639984644430285
26.00159563165272,23.417486707251427,-59.90059078875374
26.302679918953817,23.351629515625785,-60.160962484835345
26.607250597988088,23.285270375432,-60.42105882291588
26.91534803926917,23.21841250133066,-60.68083962799129
27.227013080779127,23.15105921512228,-60.94026547363818
27.54228703338166,23.083213942120004,-61.19929769504303
27.861211686297697,23.01488020747147,-61.457898401182895
28.183829312644548,22.94606163245148,-61.7160304859048
28.510182675039097,22.87676193073007,-61.97365763835405
28.840315031266055,22.806984904616623,-62.23074435233626
29.174270140011657,22.736734441288817,-62.48725593487226
29.51209226666387,22.66601450901896,-62.74315851376453
29.853826189179603,22.594829153383085,-62.998419044427955
30.199517204020164,22.523182493481105,-63.2530053156787
30.549211132155126,22.451078718165626,-63.50688595482051
30.90295432513592,22.378522082272312,-63.76003043175602
31.26079367123956,22.305516902878825,-64.01240906230937
31.622776601683793,22.2320675555754,-64.26399301074896
31.988951096913972,22.15817847077056,-64.5147542914475
32.35936569296281,22.083854130020416,-64.76466576979547
32.73406948788383,22.00909906239648,-65.01370116231658
33.11311214825911,21.93391784089552,-65.26183503603329
33.49654391578276,21.858315078884225,-65.50904280709999
33.88441561392025,21.78229542660256,-65.75530073875073
34.27677865464505,21.705863567707286,-66.00058593849762
34.673685045253166,21.629024215872047,-66.24487635469752
35.0751873952568,21.55178211144814,-66.48815077250417
35.481338923357534,21.474142018180547,-66.73038880910615
35.89219346450054,21.396108719988383,-66.97157090847378
36.30780547701014,21.31768701780924,-67.21167833544638
36.728230049808474,21.238881726512982,-67.45069316933957
37.153522909717246,21.1596976718784,-67.68859829695073
37.58374042884442,21.080139687652817,-67.92537740514135
38.01893963205613,21.00021261266857,-68.16101497292054
38.45917820453536,20.919921288050336,-68.39549626303317
38.904514499428046,20.83927055448456,-68.62880731320071
39.35500754557776,20.758265249571046,-68.86093492690911
39.81071705534973,20.67691020525529,-69.09186666383478
40.27170343254591,20.59521024533316,-69.32159082993316
40.73802778041127,20.513170183035463,-69.55009646719789
41.20975190973304,20.430794818697397,-69.77737334312097
41.68693834703355,20.348088937499497,-70.00341193982044
42.16965034285823,20.265057307293997,-70.22820344303933
42.65795188015925,20.181704676506975,-70.45173973078342
43.151907682776496,20.09803577212505,-70.67401336181156
43.651583224016605,20.01405529775284,-70.89501756394516
44.15704473533125,19.929767931760175,-71.11474622217895
44.6683592150963,19.845178325493713,-71.33319386667453
45.18559443749223,19.760291101581878,-71.55035566061048
45.70881896148752,19.67511085229984,-71.7662273879266
46.23810213992604,19.589642138023414,-71.98080544101525
46.77351412871982,19.50388948575281,-72.19408680828666
47.31512589614803,19.417857387705677,-72.40606906171932
47.863009232263856,19.331550299992237,-72.61675034439153
48.417236758409935,19.24497264135309,-72.82612935793675
48.97788193684462,19.15812879197203,-73.03420535006975
49.54501908047901,19.071023092355468,-73.2409781020695
50.118723362727245,18.983659842282048,-73.44644791631283
50.69907082747045,18.89604329981234,-73.65061560385139
51.28613839913649,18.80817768037125,-73.8534824720288
51.8800038928961,18.720067155885577,-74.05505031218004
52.480746024977286,18.63171585398808,-74.25532138740003
53.08844442309885,18.543127857279448,-74.45429842038858
53.70317963702527,18.454307202647975,-74.65198458144155
